n,heads
35164,17741
35165,17742
35166,17743
35167,17744
35168,17744
35169,17745
35170,17745
35171,17745
35172,17745
35173,17746
35174,17746
35175,17747
35176,17747
35177,17747
35178,17747
35179,17747
35180,17748
35181,17748
35182,17749
35183,17749
35184,17749
35185,17749
35186,17749
35187,17749
35188,17750
35189,17750
35190,17750
35191,17750
35192,17750
35193,17751
35194,17751
35195,17751
35196,17751
35197,17751
35198,17752
35199,17753
35200,17754
35201,17755
35202,17756
35203,17756
35204,17757
35205,17758
35206,17759
35207,17759
35208,17759
35209,17760
35210,17760
35211,17761
35212,17762
35213,17762
35214,17762
35215,17762
35216,17762
35217,17763
35218,17764
35219,17765
35220,17765
35221,17766
35222,17767
35223,17768
35224,17768
35225,17768
35226,17769
35227,17770
35228,17770
35229,17770
35230,17770
35231,17770
35232,17770
35233,17771
35234,17771
35235,17772
35236,17773
35237,17773
35238,17773
35239,17773
35240,17774
35241,17775
35242,17775
35243,17775
35244,17775
35245,17775
35246,17776
35247,17776
35248,17777
35249,17777
35250,17778
35251,17779
35252,17780
35253,17780
35254,17780
35255,17780
35256,17781
35257,17781
35258,17782
35259,17782
35260,17783
35261,17783
35262,17784
35263,17784
35264,17784
35265,17784
35266,17784
35267,17784
35268,17785
35269,17785
35270,17785
35271,17786
35272,17786
35273,17786
35274,17787
35275,17788
35276,17788
35277,17789
35278,17790
35279,17791
35280,17792
35281,17793
35282,17794
35283,17795
35284,17795
35285,17795
35286,17796
35287,17797
35288,17797
35289,17797
35290,17798
35291,17799
35292,17799
35293,17799
35294,17799
35295,17800
35296,17801
35297,17801
35298,17801
35299,17802
35300,17802
35301,17803
35302,17803
35303,17803
35304,17804
35305,17804
35306,17805
35307,17806
35308,17807
35309,17807
35310,17807
35311,17807
35312,17807
35313,17807
35314,17807
35315,17808
35316,17809
35317,17809
35318,17810
35319,17810
35320,17811
35321,17812
35322,17813
35323,17813
35324,17813
35325,17813
35326,17814
35327,17814
35328,17814
35329,17814
35330,17815
35331,17815
35332,17815
35333,17815
35334,17815
35335,17815
35336,17815
35337,17816
35338,17817
35339,17818
35340,17819
35341,17820
35342,17820
35343,17821
35344,17821
35345,17822
35346,17823
35347,17823
35348,17823
35349,17823
35350,17823
35351,17823
35352,17824
35353,17824
35354,17825
35355,17825
35356,17826
35357,17827
35358,17828
35359,17829
35360,17829
35361,17829
35362,17830
35363,17830
35364,17830
35365,17831
35366,17832
35367,17833
35368,17833
35369,17834
35370,17834
35371,17834
35372,17834
35373,17834
35374,17834
35375,17835
35376,17836
35377,17837
35378,17838
35379,17838
35380,17839
35381,17839
35382,17839
35383,17839
35384,17839
35385,17839
35386,17840
35387,17841
35388,17841
35389,17841
35390,17841
35391,17842
35392,17842
35393,17843
35394,17844
35395,17845
35396,17846
35397,17847
35398,17847
35399,17848
35400,17848
35401,17849
35402,17849
35403,17849
35404,17850
35405,17851
35406,17851
35407,17851
35408,17851
35409,17851
35410,17851
35411,17851
35412,17852
35413,17853
35414,17853
35415,17853
35416,17854
35417,17855
35418,17855
35419,17855
35420,17855
35421,17856
35422,17857
35423,17857
35424,17857
35425,17858
35426,17859
35427,17859
35428,17859
35429,17860
35430,17860
35431,17860
35432,17861
35433,17861
35434,17862
35435,17862
35436,17863
35437,17863
35438,17863
35439,17863
35440,17864
35441,17865
35442,17865
35443,17866
35444,17867
35445,17867
35446,17867
35447,17867
35448,17867
35449,17868
35450,17869
35451,17869
35452,17869
35453,17870
35454,17870
35455,17871
35456,17872
35457,17873
35458,17874
35459,17874
35460,17874
35461,17875
35462,17875
35463,17876
35464,17877
35465,17877
35466,17877
35467,17878
35468,17879
35469,17880
35470,17881
35471,17881
35472,17881
35473,17882
35474,17882
35475,17882
35476,17882
35477,17883
35478,17884
35479,17885
35480,17886
35481,17886
35482,17887
35483,17888
35484,17889
35485,17889
35486,17889
35487,17889
35488,17889
35489,17890
35490,17890
35491,17891
35492,17891
35493,17892
35494,17892
35495,17892
35496,17892
35497,17892
35498,17892
35499,17893
35500,17893
35501,17894
35502,17895
35503,17896
35504,17897
35505,17898
35506,17898
35507,17899
35508,17900
35509,17901
35510,17901
35511,17901
35512,17902
35513,17903
35514,17904
35515,17905
35516,17905
35517,17906
35518,17907
35519,17908
35520,17909
35521,17909
35522,17909
35523,17909
35524,17910
35525,17910
35526,17910
35527,17910
35528,17911
35529,17912
35530,17912
35531,17913
35532,17913
35533,17914
35534,17914
35535,17915
35536,17916
35537,17917
35538,17918
35539,17919
35540,17919
35541,17920
35542,17921
35543,17921
35544,17922
35545,17922
35546,17923
35547,17923
35548,17924
35549,17924
35550,17924
35551,17924
35552,17924
35553,17924
35554,17924
35555,17925
35556,17926
35557,17927
35558,17928
35559,17929
35560,17930
35561,17930
35562,17930
35563,17931
35564,17932
35565,17932
35566,17932
35567,17932
35568,17932
35569,17932
35570,17933
35571,17934
35572,17935
35573,17936
35574,17936
35575,17937
35576,17938
35577,17938
35578,17938
35579,17938
35580,17939
35581,17939
35582,17939
35583,17940
35584,17940
35585,17940
35586,17941
35587,17942
35588,17942
35589,17942
35590,17943
35591,17944
35592,17944
35593,17945
35594,17945
35595,17945
35596,17946
35597,17947
35598,17948
35599,17949
35600,17949
35601,17950
35602,17950
35603,17950
35604,17950
35605,17951
35606,17951
35607,17951
35608,17952
35609,17953
35610,17954
35611,17955
35612,17955
35613,17956
35614,17956
35615,17957
35616,17957
35617,17958
35618,17959
35619,17960
35620,17961
35621,17962
35622,17963
35623,17963
35624,17963
35625,17963
35626,17964
35627,17965
35628,17965
35629,17966
35630,17966
35631,17966
35632,17967
35633,17967
35634,17967
35635,17968
35636,17969
35637,17969
35638,17970
35639,17971
35640,17972
35641,17972
35642,17972
35643,17972
35644,17972
35645,17973
35646,17974
35647,17975
35648,17975
35649,17975
35650,17976
35651,17977
35652,17977
35653,17977
35654,17978
35655,17979
35656,17980
35657,17980
35658,17980
35659,17980
35660,17981
35661,17982
35662,17983
35663,17984
35664,17984
35665,17985
35666,17986
35667,17986
35668,17987
35669,17988
35670,17989
35671,17990
35672,17991
35673,17991
35674,17992
35675,17993
35676,17993
35677,17993
35678,17993
35679,17994
35680,17995
35681,17995
35682,17996
35683,17996
35684,17997
35685,17997
35686,17998
35687,17999
35688,18000
35689,18000
35690,18001
35691,18001
35692,18002
35693,18003
35694,18003
35695,18003
35696,18004
35697,18005
35698,18006
35699,18007
35700,18007
35701,18007
35702,18007
35703,18008
35704,18009
35705,18010
35706,18010
35707,18010
35708,18010
35709,18010
35710,18011
35711,18011
35712,18012
35713,18012
35714,18012
35715,18013
35716,18013
35717,18014
35718,18015
35719,18015
35720,18016
35721,18016
35722,18016
35723,18016
35724,18017
35725,18017
35726,18017
35727,18018
35728,18019
35729,18020
35730,18020
35731,18021
35732,18022
35733,18023
35734,18024
35735,18025
35736,18026
35737,18026
35738,18026
35739,18027
35740,18028
35741,18028
35742,18028
35743,18029
35744,18030
35745,18030
35746,18031
35747,18031
35748,18031
35749,18032
35750,18033
35751,18033
35752,18034
35753,18034
35754,18035
35755,18036
35756,18036
35757,18037
35758,18037
35759,18037
35760,18038
35761,18038
35762,18038
35763,18038
35764,18039
35765,18040
35766,18040
35767,18041
35768,18042
35769,18043
35770,18043
35771,18043
35772,18044
35773,18045
35774,18045
35775,18046
35776,18046
35777,18046
35778,18046
35779,18047
35780,18048
35781,18049
35782,18049
35783,18049
35784,18050
35785,18050
35786,18050
35787,18051
35788,18052
35789,18052
35790,18053
35791,18053
35792,18053
35793,18054
35794,18055
35795,18056
35796,18057
35797,18057
35798,18057
35799,18057
35800,18057
35801,18058
35802,18058
35803,18059
35804,18060
35805,18060
35806,18060
35807,18060
35808,18061
35809,18062
35810,18063
35811,18064
35812,18065
35813,18066
35814,18067
35815,18068
35816,18068
35817,18068
35818,18069
35819,18069
35820,18070
35821,18071
35822,18071
35823,18071
35824,18071
35825,18072
35826,18072
35827,18072
35828,18072
35829,18073
35830,18073
35831,18073
35832,18073
35833,18073
35834,18074
35835,18074
35836,18074
35837,18074
35838,18074
35839,18074
35840,18075
35841,18076
35842,18077
35843,18078
35844,18078
35845,18078
35846,18078
35847,18079
35848,18080
35849,18080
35850,18080
35851,18080
35852,18080
35853,18081
35854,18081
35855,18081
35856,18082
35857,18082
35858,18083
35859,18083
35860,18083
35861,18083
35862,18083
35863,18084
35864,18085
35865,18085
35866,18086
35867,18087
35868,18087
35869,18087
35870,18087
35871,18088
35872,18089
35873,18089
35874,18090
35875,18091
35876,18092
35877,18093
35878,18093
35879,18094
35880,18094
35881,18094
35882,18095
35883,18096
35884,18097
35885,18097
35886,18098
35887,18099
35888,18099
35889,18099
35890,18100
35891,18100
35892,18101
35893,18101
35894,18102
35895,18103
35896,18104
35897,18104
35898,18104
35899,18105
35900,18106
35901,18106
35902,18107
35903,18107
35904,18107
35905,18108
35906,18108
35907,18109
35908,18110
35909,18110
35910,18111
35911,18112
35912,18113
35913,18113
35914,18114
35915,18115
35916,18116
35917,18117
35918,18117
35919,18117
35920,18117
35921,18117
35922,18117
35923,18117
35924,18118
35925,18118
35926,18118
35927,18118
35928,18119
35929,18119
35930,18119
35931,18119
35932,18120
35933,18121
35934,18121
35935,18121
35936,18121
35937,18122
35938,18123
35939,18123
35940,18123
35941,18124
35942,18124
35943,18124
35944,18125
35945,18125
35946,18126
35947,18127
35948,18127
35949,18128
35950,18129
35951,18130
35952,18131
35953,18132
35954,18133
35955,18133
35956,18134
35957,18134
35958,18134
35959,18134
35960,18134
35961,18134
35962,18134
35963,18134
35964,18135
35965,18135
35966,18135
35967,18135
35968,18135
35969,18135
35970,18136
35971,18136
35972,18137
35973,18138
35974,18139
35975,18140
35976,18141
35977,18142
35978,18142
35979,18143
35980,18144
35981,18144
35982,18144
35983,18145
35984,18146
35985,18147
35986,18148
35987,18148
35988,18149
35989,18150
35990,18151
35991,18152
35992,18153
35993,18153
35994,18154
35995,18154
35996,18155
35997,18155
35998,18155
35999,18155
36000,18156
36001,18156
36002,18156
36003,18156
36004,18156
36005,18156
36006,18157
36007,18158
36008,18159
36009,18160
36010,18160
36011,18160
36012,18160
36013,18161
36014,18161
36015,18162
36016,18163
36017,18163
36018,18164
36019,18165
36020,18165
36021,18166
36022,18167
36023,18167
36024,18168
36025,18168
36026,18169
36027,18170
36028,18170
36029,18171
36030,18172
36031,18172
36032,18172
36033,18173
36034,18173
36035,18174
36036,18174
36037,18175
36038,18176
36039,18177
36040,18177
36041,18178
36042,18179
36043,18180
36044,18180
36045,18181
36046,18181
36047,18181
36048,18182
36049,18182
36050,18182
36051,18182
36052,18183
36053,18184
36054,18185
36055,18186
36056,18187
36057,18188
36058,18189
36059,18190
36060,18190
36061,18190
36062,18190
36063,18190
36064,18191
36065,18192
36066,18193
36067,18194
36068,18194
36069,18195
36070,18196
36071,18196
36072,18197
36073,18198
36074,18198
36075,18199
36076,18200
36077,18201
36078,18201
36079,18202
36080,18202
36081,18202
36082,18202
36083,18202
36084,18202
36085,18202
36086,18202
36087,18202
36088,18203
36089,18204
36090,18204
36091,18204
36092,18204
36093,18204
36094,18205
36095,18205
36096,18206
36097,18207
36098,18207
36099,18208
36100,18209
36101,18209
36102,18209
36103,18210
36104,18211
36105,18211
36106,18212
36107,18213
36108,18214
36109,18215
36110,18215
36111,18216
36112,18217
36113,18218
36114,18218
36115,18219
36116,18219
36117,18219
36118,18219
36119,18220
36120,18221
36121,18222
36122,18223
36123,18223
36124,18223
36125,18224
36126,18225
36127,18225
36128,18225
36129,18226
36130,18226
36131,18226
36132,18227
36133,18228
36134,18228
36135,18229
36136,18229
36137,18229
36138,18229
36139,18229
36140,18229
36141,18230
36142,18230
36143,18230
36144,18231
36145,18231
36146,18232
36147,18232
36148,18233
36149,18234
36150,18234
36151,18235
36152,18236
36153,18237
36154,18237
36155,18238
36156,18238
36157,18239
36158,18240
36159,18241
36160,18242
36161,18242
36162,18243
36163,18244
36164,18245
36165,18246
36166,18247
36167,18247
36168,18248
36169,18248
36170,18249
36171,18250
36172,18251
36173,18252
36174,18252
36175,18253
36176,18253
36177,18254
36178,18255
36179,18255
36180,18255
36181,18255
36182,18256
36183,18256
36184,18257
36185,18258
36186,18258
36187,18258
36188,18258
36189,18258
36190,18259
36191,18260
36192,18260
36193,18261
36194,18261
36195,18262
36196,18262
36197,18263
36198,18263
36199,18263
36200,18264
36201,18265
36202,18265
36203,18266
36204,18266
36205,18266
36206,18266
36207,18267
36208,18267
36209,18267
36210,18268
36211,18269
36212,18270
36213,18271
36214,18271
36215,18272
36216,18273
36217,18273
36218,18273
36219,18274
36220,18275
36221,18276
36222,18277
36223,18278
36224,18279
36225,18280
36226,18281
36227,18281
36228,18281
36229,18282
36230,18282
36231,18282
36232,18283
36233,18284
36234,18285
36235,18285
36236,18285
36237,18286
36238,18286
36239,18286
36240,18286
36241,18287
36242,18287
36243,18287
36244,18287
36245,18287
36246,18288
36247,18288
36248,18288
36249,18289
36250,18290
36251,18291
36252,18291
36253,18292
36254,18292
36255,18292
36256,18292
36257,18292
36258,18292
36259,18293
36260,18294
36261,18295
36262,18296
36263,18296
36264,18296
36265,18297
36266,18298
36267,18299
36268,18300
36269,18300
36270,18300
36271,18301
36272,18301
36273,18301
36274,18301
36275,18302
36276,18302
36277,18303
36278,18303
36279,18304
36280,18304
36281,18304
36282,18305
36283,18305
36284,18305
36285,18305
36286,18305
36287,18305
36288,18305
36289,18305
36290,18306
36291,18307
36292,18308
36293,18308
36294,18308
36295,18309
36296,18310
36297,18311
36298,18311
36299,18311
36300,18312
36301,18312
36302,18313
36303,18314
36304,18315
36305,18315
36306,18316
36307,18317
36308,18317
36309,18318
36310,18318
36311,18319
36312,18319
36313,18319
36314,18319
36315,18319
36316,18319
36317,18320
36318,18321
36319,18321
36320,18322
36321,18323
36322,18323
36323,18324
36324,18325
36325,18326
36326,18326
36327,18326
36328,18327
36329,18328
36330,18328
36331,18328
36332,18328
36333,18328
36334,18328
36335,18329
36336,18330
36337,18331
36338,18332
36339,18332
36340,18332
36341,18333
36342,18334
36343,18334
36344,18334
36345,18334
36346,18334
36347,18334
36348,18335
36349,18336
36350,18337
36351,18337
36352,18338
36353,18339
36354,18340
36355,18340
36356,18341
36357,18342
36358,18342
36359,18342
36360,18343
36361,18343
36362,18343
36363,18343
36364,18343
36365,18344
36366,18345
36367,18345
36368,18346
36369,18347
36370,18348
36371,18349
36372,18350
36373,18351
36374,18351
36375,18352
36376,18352
36377,18353
36378,18354
36379,18354
36380,18355
36381,18355
36382,18355
36383,18356
36384,18356
36385,18356
36386,18357
36387,18357
36388,18358
36389,18359
36390,18360
36391,18360
36392,18360
36393,18361
36394,18361
36395,18362
36396,18363
36397,18363
36398,18364
36399,18365
36400,18366
36401,18366
36402,18367
36403,18367
36404,18367
36405,18368
36406,18369
36407,18370
36408,18371
36409,18372
36410,18373
36411,18373
36412,18374
36413,18374
36414,18375
36415,18376
36416,18377
36417,18378
36418,18379
36419,18379
36420,18379
36421,18380
36422,18381
36423,18382
36424,18383
36425,18384
36426,18385
36427,18386
36428,18387
36429,18387
36430,18388
36431,18389
36432,18389
36433,18389
36434,18390
36435,18390
36436,18390
36437,18391
36438,18392
36439,18393
36440,18393
36441,18393
36442,18393
36443,18393
36444,18394
36445,18394
36446,18394
36447,18394
36448,18394
36449,18395
36450,18396
36451,18396
36452,18397
36453,18397
36454,18397
36455,18398
36456,18399
36457,18400
36458,18400
36459,18400
36460,18401
36461,18402
36462,18402
36463,18403
36464,18404
36465,18405
36466,18405
36467,18406
36468,18406
36469,18407
36470,18407
36471,18408
36472,18409
36473,18410
36474,18410
36475,18410
36476,18411
36477,18412
36478,18412
36479,18412
36480,18413
36481,18413
36482,18413
36483,18413
36484,18413
36485,18413
36486,18413
36487,18413
36488,18413
36489,18413
36490,18414
36491,18414
36492,18414
36493,18415
36494,18415
36495,18415
36496,18415
36497,18416
36498,18417
36499,18418
36500,18419
36501,18420
36502,18421
36503,18422
36504,18422
36505,18422
36506,18423
36507,18424
36508,18425
36509,18425
36510,18425
36511,18426
36512,18427
36513,18427
36514,18428
36515,18428
36516,18429
36517,18429
36518,18429
36519,18430
36520,18431
36521,18431
36522,18431
36523,18432
36524,18433
36525,18434
36526,18435
36527,18435
36528,18436
36529,18436
36530,18437
36531,18437
36532,18437
36533,18438
36534,18439
36535,18439
36536,18440
36537,18440
36538,18440
36539,18440
36540,18440
36541,18440
36542,18440
36543,18441
36544,18441
36545,18442
36546,18442
36547,18443
36548,18444
36549,18445
36550,18445
36551,18446
36552,18446
36553,18446
36554,18446
36555,18447
36556,18447
36557,18447
36558,18447
36559,18447
36560,18448
36561,18448
36562,18449
36563,18450
36564,18450
36565,18451
36566,18451
36567,18452
36568,18452
36569,18452
36570,18453
36571,18454
36572,18454
36573,18455
36574,18455
36575,18455
36576,18456
36577,18456
36578,18457
36579,18458
36580,18459
36581,18459
