y,CDF_x,CDF_y
0.536437,0.040369,0.057840
1.586267,0.040376,0.057860
0.029852,0.040387,0.057880
0.758131,0.040396,0.057900
0.865015,0.040418,0.057920
0.809454,0.040423,0.057940
0.339840,0.040430,0.057960
1.402115,0.040463,0.057980
0.088854,0.040466,0.058000
0.049954,0.040488,0.058020
0.258259,0.040563,0.058040
0.373962,0.040565,0.058060
0.115811,0.040570,0.058080
0.414303,0.040579,0.058100
0.207035,0.040581,0.058120
1.197805,0.040586,0.058140
0.538902,0.040598,0.058160
1.443032,0.040602,0.058180
1.017120,0.040692,0.058200
1.354833,0.040720,0.058220
0.257720,0.040729,0.058240
0.150068,0.040750,0.058260
2.985247,0.040760,0.058280
0.200117,0.040763,0.058300
2.496564,0.040763,0.058320
0.053623,0.040778,0.058340
0.118324,0.040786,0.058360
0.058792,0.040790,0.058380
0.996463,0.040829,0.058400
0.526453,0.040839,0.058420
1.090933,0.040852,0.058440
3.159515,0.040867,0.058460
2.170643,0.040873,0.058480
0.332079,0.040916,0.058500
1.197196,0.040916,0.058520
0.527181,0.041021,0.058540
0.245814,0.041022,0.058560
1.089484,0.041033,0.058580
1.046635,0.041048,0.058600
0.241775,0.041086,0.058620
0.425378,0.041113,0.058640
0.002149,0.041140,0.058660
0.161506,0.041144,0.058680
0.360034,0.041203,0.058700
1.584236,0.041211,0.058720
1.044134,0.041231,0.058740
0.527861,0.041236,0.058760
1.367933,0.041242,0.058780
0.316328,0.041246,0.058800
0.183292,0.041263,0.058820
0.184017,0.041266,0.058840
0.737390,0.041309,0.058860
0.250999,0.041309,0.058880
2.093407,0.041312,0.058900
1.925092,0.041329,0.058920
0.519564,0.041332,0.058940
0.516768,0.041338,0.058960
0.667873,0.041364,0.058980
1.516658,0.041386,0.059000
0.011102,0.041396,0.059020
0.096640,0.041401,0.059040
1.220600,0.041434,0.059060
1.967512,0.041436,0.059080
1.718822,0.041448,0.059100
0.395381,0.041463,0.059120
0.202059,0.041478,0.059140
1.120332,0.041482,0.059160
0.719088,0.041492,0.059180
0.483826,0.041522,0.059200
1.159522,0.041524,0.059220
0.446204,0.041568,0.059240
1.051203,0.041620,0.059260
0.373916,0.041625,0.059280
0.369545,0.041632,0.059300
1.727881,0.041642,0.059320
1.233329,0.041654,0.059340
0.315777,0.041658,0.059360
0.159710,0.041665,0.059380
0.342664,0.041668,0.059400
0.236234,0.041669,0.059420
0.359315,0.041685,0.059440
0.646284,0.041713,0.059460
0.140669,0.041724,0.059480
0.165854,0.041751,0.059500
0.159484,0.041793,0.059520
0.629857,0.041832,0.059540
0.380449,0.041850,0.059560
3.040628,0.041884,0.059580
0.214518,0.041891,0.059600
1.182383,0.041894,0.059620
0.313940,0.041904,0.059640
0.028075,0.041929,0.059660
0.400568,0.041954,0.059680
0.653458,0.041955,0.059700
0.242336,0.041965,0.059720
0.712205,0.041972,0.059740
0.796351,0.041977,0.059760
0.091848,0.041989,0.059780
1.541918,0.042002,0.059800
0.102309,0.042021,0.059820
0.320947,0.042023,0.059840
1.357334,0.042028,0.059860
1.178385,0.042036,0.059880
2.542620,0.042043,0.059900
0.713134,0.042066,0.059920
0.606819,0.042075,0.059940
0.919092,0.042085,0.059960
0.935577,0.042086,0.059980
0.676470,0.042108,0.060000
0.231622,0.042113,0.060020
0.081503,0.042162,0.060040
2.820964,0.042165,0.060060
0.372325,0.042178,0.060080
0.538453,0.042193,0.060100
0.375326,0.042209,0.060120
0.086365,0.042220,0.060140
0.187673,0.042228,0.060160
1.114934,0.042238,0.060180
1.107375,0.042249,0.060200
0.275076,0.042257,0.060220
0.118857,0.042267,0.060240
0.064515,0.042270,0.060260
0.018612,0.042273,0.060280
1.808060,0.042342,0.060300
0.181764,0.042347,0.060320
0.196445,0.042361,0.060340
0.360365,0.042371,0.060360
0.352321,0.042385,0.060380
0.025873,0.042385,0.060400
1.833143,0.042395,0.060420
0.218665,0.042417,0.060440
0.561556,0.042418,0.060460
1.179504,0.042431,0.060480
0.656279,0.042431,0.060500
0.746096,0.042432,0.060520
0.143342,0.042436,0.060540
2.058756,0.042442,0.060560
0.620704,0.042453,0.060580
0.915335,0.042464,0.060600
0.110922,0.042470,0.060620
0.105106,0.042491,0.060640
0.750859,0.042504,0.060660
2.820209,0.042512,0.060680
0.004451,0.042519,0.060700
1.104368,0.042530,0.060720
1.513324,0.042534,0.060740
0.019301,0.042538,0.060760
0.369257,0.042541,0.060780
0.503070,0.042545,0.060800
1.024262,0.042582,0.060820
1.825036,0.042589,0.060840
0.016217,0.042599,0.060860
0.261116,0.042599,0.060880
0.737661,0.042601,0.060900
0.033166,0.042618,0.060920
0.365176,0.042646,0.060940
0.339807,0.042660,0.060960
0.118913,0.042665,0.060980
1.233949,0.042686,0.061000
0.630783,0.042702,0.061020
0.384181,0.042707,0.061040
2.047835,0.042719,0.061060
0.339323,0.042730,0.061080
2.336681,0.042775,0.061100
0.743096,0.042809,0.061120
0.296812,0.042814,0.061140
0.333550,0.042832,0.061160
0.434226,0.042839,0.061180
0.202914,0.042849,0.061200
0.302851,0.042873,0.061220
0.921782,0.042884,0.061240
3.482460,0.042899,0.061260
0.927254,0.042900,0.061280
0.056412,0.042959,0.061300
0.264601,0.042990,0.061320
0.679078,0.043000,0.061340
0.608687,0.043057,0.061360
1.191729,0.043060,0.061380
0.253691,0.043079,0.061400
0.675727,0.043121,0.061420
0.051987,0.043137,0.061440
0.269478,0.043157,0.061460
0.141685,0.043159,0.061480
0.138554,0.043178,0.061500
0.012341,0.043185,0.061520
0.681374,0.043213,0.061540
0.340134,0.043262,0.061560
0.138000,0.043267,0.061580
0.172344,0.043283,0.061600
1.308709,0.043308,0.061620
0.110833,0.043333,0.061640
1.464159,0.043340,0.061660
0.469477,0.043405,0.061680
1.008778,0.043429,0.061700
2.427144,0.043429,0.061720
1.166940,0.043454,0.061740
0.633924,0.043482,0.061760
1.611058,0.043495,0.061780
1.406458,0.043501,0.061800
0.570932,0.043503,0.061820
0.723270,0.043503,0.061840
0.641656,0.043506,0.061860
0.286434,0.043522,0.061880
0.137256,0.043537,0.061900
0.786677,0.043560,0.061920
0.246461,0.043567,0.061940
0.425418,0.043573,0.061960
0.299952,0.043582,0.061980
0.429861,0.043589,0.062000
1.382525,0.043627,0.062020
1.484852,0.043634,0.062040
0.838061,0.043646,0.062060
1.011035,0.043671,0.062080
1.207883,0.043682,0.062100
0.429879,0.043686,0.062120
0.743844,0.043693,0.062140
0.695292,0.043704,0.062160
1.617943,0.043709,0.062180
1.098433,0.043712,0.062200
1.328445,0.043717,0.062220
0.350340,0.043720,0.062240
1.795504,0.043757,0.062260
1.836274,0.043788,0.062280
0.050659,0.043796,0.062300
0.448495,0.043800,0.062320
0.277850,0.043821,0.062340
2.792837,0.043824,0.062360
0.050899,0.043862,0.062380
0.191157,0.043872,0.062400
0.805435,0.043888,0.062420
0.507665,0.043889,0.062440
1.757685,0.043904,0.062460
0.313521,0.043908,0.062480
1.829225,0.043920,0.062500
1.581048,0.043939,0.062520
0.592158,0.043956,0.062540
0.611879,0.043968,0.062560
0.180399,0.043970,0.062580
0.961589,0.043974,0.062600
1.311420,0.043982,0.062620
0.946608,0.044008,0.062640
1.320825,0.044015,0.062660
0.643235,0.044034,0.062680
0.050054,0.044042,0.062700
0.382406,0.044048,0.062720
0.197922,0.044072,0.062740
0.147798,0.044088,0.062760
0.016593,0.044118,0.062780
0.934713,0.044140,0.062800
0.164701,0.044160,0.062820
0.963915,0.044167,0.062840
0.026761,0.044202,0.062860
0.011756,0.044208,0.062880
0.032999,0.044221,0.062900
1.060122,0.044237,0.062920
0.148554,0.044243,0.062940
0.219325,0.044292,0.062960
1.479466,0.044301,0.062980
0.756170,0.044314,0.063000
0.070158,0.044321,0.063020
0.044454,0.044364,0.063040
0.871419,0.044372,0.063060
0.215897,0.044388,0.063080
0.772162,0.044394,0.063100
0.963075,0.044400,0.063120
0.841542,0.044412,0.063140
0.527057,0.044414,0.063160
0.010984,0.044451,0.063180
0.456028,0.044454,0.063200
1.146538,0.044461,0.063220
0.554635,0.044462,0.063240
0.012589,0.044476,0.063260
0.349372,0.044487,0.063280
2.228252,0.044489,0.063300
0.655453,0.044515,0.063320
0.566363,0.044525,0.063340
0.857609,0.044536,0.063360
0.093528,0.044538,0.063380
0.228439,0.044550,0.063400
0.454183,0.044557,0.063420
0.013518,0.044578,0.063440
0.088932,0.044593,0.063460
0.501145,0.044598,0.063480
0.195947,0.044635,0.063500
0.489232,0.044651,0.063520
2.026964,0.044665,0.063540
0.288937,0.044676,0.063560
0.470716,0.044677,0.063580
0.349347,0.044685,0.063600
0.009297,0.044709,0.063620
0.556619,0.044739,0.063640
0.915908,0.044748,0.063660
0.381032,0.044751,0.063680
0.565777,0.044754,0.063700
0.525276,0.044763,0.063720
0.800924,0.044764,0.063740
0.269062,0.044793,0.063760
0.139824,0.044799,0.063780
0.115660,0.044806,0.063800
0.179850,0.044830,0.063820
1.035463,0.044836,0.063840
0.066055,0.044839,0.063860
0.193826,0.044872,0.063880
1.749423,0.044887,0.063900
0.016744,0.044889,0.063920
0.756780,0.044894,0.063940
0.245051,0.044897,0.063960
0.508602,0.044914,0.063980
0.160218,0.044926,0.064000
0.569765,0.044929,0.064020
0.142586,0.044937,0.064040
0.022670,0.044939,0.064060
0.209283,0.044956,0.064080
0.014065,0.044963,0.064100
0.087507,0.044966,0.064120
0.002268,0.044975,0.064140
0.987668,0.044983,0.064160
0.419355,0.045002,0.064180
0.181217,0.045011,0.064200
0.379713,0.045015,0.064220
0.029485,0.045026,0.064240
0.643710,0.045027,0.064260
0.369593,0.045045,0.064280
0.246425,0.045045,0.064300
0.660214,0.045058,0.064320
0.322995,0.045070,0.064340
0.228360,0.045071,0.064360
0.492785,0.045103,0.064380
0.854903,0.045113,0.064400
0.349024,0.045116,0.064420
0.342332,0.045179,0.064440
2.321871,0.045184,0.064460
0.220391,0.045191,0.064480
0.123668,0.045203,0.064500
0.164616,0.045214,0.064520
1.408619,0.045236,0.064540
1.266290,0.045278,0.064560
1.176954,0.045286,0.064580
0.261405,0.045286,0.064600
0.866367,0.045352,0.064620
0.306137,0.045389,0.064640
0.220722,0.045391,0.064660
1.336240,0.045412,0.064680
0.236528,0.045439,0.064700
0.418193,0.045450,0.064720
0.089967,0.045459,0.064740
0.274334,0.045472,0.064760
0.878943,0.045473,0.064780
0.015483,0.045497,0.064800
0.453375,0.045498,0.064820
0.074369,0.045526,0.064840
0.658063,0.045526,0.064860
4.209951,0.045537,0.064880
1.950129,0.045554,0.064900
0.237666,0.045611,0.064920
0.509041,0.045621,0.064940
1.077761,0.045639,0.064960
1.524232,0.045639,0.064980
2.545673,0.045656,0.065000
0.355404,0.045700,0.065020
0.848787,0.045726,0.065040
0.196741,0.045729,0.065060
0.792495,0.045747,0.065080
1.461258,0.045770,0.065100
0.121926,0.045779,0.065120
0.179376,0.045786,0.065140
1.373929,0.045788,0.065160
0.307275,0.045790,0.065180
0.969643,0.045803,0.065200
0.560115,0.045815,0.065220
0.614402,0.045838,0.065240
0.316119,0.045847,0.065260
0.517916,0.045853,0.065280
0.496086,0.045903,0.065300
1.018416,0.045937,0.065320
0.697562,0.045959,0.065340
0.835197,0.045970,0.065360
0.446887,0.045975,0.065380
0.863708,0.045977,0.065400
1.229361,0.045977,0.065420
1.594408,0.045983,0.065440
0.007291,0.045993,0.065460
0.645880,0.046007,0.065480
1.802488,0.046012,0.065500
0.860452,0.046027,0.065520
0.550671,0.046043,0.065540
0.459052,0.046046,0.065560
0.649673,0.046084,0.065580
0.001336,0.046098,0.065600
0.370422,0.046105,0.065620
0.597275,0.046121,0.065640
0.268953,0.046123,0.065660
0.191204,0.046127,0.065680
0.392130,0.046153,0.065700
0.172757,0.046164,0.065720
0.645199,0.046165,0.065740
0.019263,0.046168,0.065760
0.550815,0.046177,0.065780
0.677072,0.046186,0.065800
0.067930,0.046207,0.065820
0.233767,0.046222,0.065840
0.316697,0.046242,0.065860
0.269347,0.046245,0.065880
0.117690,0.046250,0.065900
2.401702,0.046253,0.065920
0.111317,0.046262,0.065940
1.832553,0.046263,0.065960
0.105110,0.046265,0.065980
0.200434,0.046306,0.066000
2.722142,0.046322,0.066020
0.628044,0.046329,0.066040
0.769472,0.046343,0.066060
0.408117,0.046359,0.066080
0.053079,0.046375,0.066100
0.416389,0.046392,0.066120
0.342502,0.046432,0.066140
0.253524,0.046436,0.066160
0.299564,0.046437,0.066180
0.599979,0.046451,0.066200
0.173226,0.046456,0.066220
0.123287,0.046468,0.066240
1.296863,0.046517,0.066260
0.661721,0.046525,0.066280
1.903432,0.046526,0.066300
0.314419,0.046540,0.066320
0.481866,0.046547,0.066340
2.045612,0.046556,0.066360
0.909303,0.046563,0.066380
1.218725,0.046565,0.066400
0.455213,0.046575,0.066420
2.050568,0.046578,0.066440
2.213307,0.046585,0.066460
0.613268,0.046603,0.066480
0.046540,0.046621,0.066500
2.390265,0.046632,0.066520
0.157587,0.046641,0.066540
1.072587,0.046666,0.066560
0.605850,0.046686,0.066580
1.182794,0.046689,0.066600
0.540074,0.046694,0.066620
0.446201,0.046698,0.066640
0.251286,0.046707,0.066660
0.052098,0.046717,0.066680
0.558511,0.046731,0.066700
0.062844,0.046747,0.066720
1.164860,0.046773,0.066740
0.272062,0.046781,0.066760
0.225526,0.046820,0.066780
0.470102,0.046840,0.066800
0.560880,0.046844,0.066820
0.371204,0.046918,0.066840
0.410366,0.046987,0.066860
0.093739,0.046998,0.066880
0.715420,0.047006,0.066900
0.073717,0.047007,0.066920
0.630267,0.047018,0.066940
0.243766,0.047036,0.066960
1.193822,0.047036,0.066980
0.594300,0.047056,0.067000
1.053070,0.047062,0.067020
2.214559,0.047070,0.067040
0.408168,0.047073,0.067060
0.215268,0.047092,0.067080
0.052194,0.047107,0.067100
0.445405,0.047117,0.067120
0.990152,0.047124,0.067140
0.187015,0.047124,0.067160
0.075662,0.047194,0.067180
0.031480,0.047213,0.067200
1.315185,0.047223,0.067220
0.445899,0.047232,0.067240
0.282230,0.047233,0.067260
1.732137,0.047237,0.067280
0.008713,0.047241,0.067300
2.405986,0.047250,0.067320
0.921843,0.047284,0.067340
0.635648,0.047312,0.067360
0.425831,0.047313,0.067380
1.935844,0.047316,0.067400
0.031030,0.047319,0.067420
0.734998,0.047339,0.067440
0.883616,0.047356,0.067460
0.073166,0.047389,0.067480
1.387895,0.047405,0.067500
0.625770,0.047407,0.067520
1.385484,0.047411,0.067540
0.528033,0.047421,0.067560
0.350616,0.047442,0.067580
0.326109,0.047444,0.067600
0.604648,0.047453,0.067620
0.648715,0.047460,0.067640
0.196084,0.047500,0.067660
0.114166,0.047512,0.067680
2.053457,0.047544,0.067700
0.051946,0.047551,0.067720
0.896716,0.047556,0.067740
0.338187,0.047561,0.067760
2.179395,0.047561,0.067780
0.098832,0.047569,0.067800
1.464786,0.047579,0.067820
0.656752,0.047583,0.067840
0.503655,0.047586,0.067860
0.392761,0.047592,0.067880
0.774877,0.047595,0.067900
0.182744,0.047639,0.067920
0.386525,0.047645,0.067940
1.689966,0.047651,0.067960
0.389640,0.047671,0.067980
0.176036,0.047673,0.068000
0.244515,0.047678,0.068020
0.015823,0.047678,0.068040
0.273935,0.047682,0.068060
1.132476,0.047684,0.068080
0.892492,0.047687,0.068100
3.612100,0.047693,0.068120
0.447670,0.047732,0.068140
0.159125,0.047752,0.068160
0.093659,0.047772,0.068180
0.001090,0.047787,0.068200
0.076244,0.047799,0.068220
0.074152,0.047811,0.068240
1.173254,0.047812,0.068260
0.237831,0.047831,0.068280
0.556567,0.047895,0.068300
0.555453,0.047901,0.068320
0.553458,0.047910,0.068340
1.210625,0.047926,0.068360
0.420395,0.047939,0.068380
0.361046,0.047945,0.068400
0.370360,0.048004,0.068420
1.575018,0.048007,0.068440
0.030814,0.048009,0.068460
0.284255,0.048011,0.068480
0.972753,0.048018,0.068500
0.939624,0.048029,0.068520
0.405994,0.048033,0.068540
0.181348,0.048059,0.068560
1.018995,0.048077,0.068580
0.239259,0.048089,0.068600
1.119213,0.048104,0.068620
0.508054,0.048166,0.068640
0.803683,0.048168,0.068660
0.251408,0.048168,0.068680
0.016424,0.048180,0.068700
0.625571,0.048224,0.068720
1.031108,0.048230,0.068740
0.894661,0.048242,0.068760
0.972203,0.048269,0.068780
0.389825,0.048295,0.068800
0.660137,0.048321,0.068820
0.019619,0.048334,0.068840
0.136300,0.048340,0.068860
0.062519,0.048369,0.068880
0.319093,0.048456,0.068900
0.680355,0.048463,0.068920
0.085136,0.048475,0.068940
0.858253,0.048480,0.068960
1.953712,0.048502,0.068980
0.044872,0.048510,0.069000
2.446404,0.048548,0.069020
0.213397,0.048550,0.069040
0.226534,0.048567,0.069060
0.047213,0.048592,0.069080
0.488120,0.048602,0.069100
1.563016,0.048604,0.069120
0.251068,0.048614,0.069140
2.934899,0.048647,0.069160
0.173803,0.048657,0.069180
1.355937,0.048659,0.069200
0.040319,0.048663,0.069220
0.204278,0.048665,0.069240
2.619015,0.048673,0.069260
0.461940,0.048716,0.069280
0.070403,0.048723,0.069300
0.573885,0.048738,0.069320
0.127182,0.048806,0.069340
0.275924,0.048823,0.069360
0.360550,0.048823,0.069380
0.179231,0.048831,0.069400
0.662443,0.048860,0.069420
0.784664,0.048862,0.069440
0.106041,0.048867,0.069460
0.814929,0.048874,0.069480
1.138846,0.048900,0.069500
0.076409,0.048922,0.069520
1.810769,0.048962,0.069540
0.365560,0.048972,0.069560
0.202206,0.048974,0.069580
0.547752,0.048978,0.069600
1.216704,0.048980,0.069620
0.215307,0.048983,0.069640
0.130233,0.048996,0.069660
0.268445,0.049000,0.069680
3.953075,0.049019,0.069700
0.352567,0.049020,0.069720
0.818195,0.049022,0.069740
1.439378,0.049064,0.069760
0.446200,0.049068,0.069780
0.170272,0.049079,0.069800
0.226728,0.049080,0.069820
0.167170,0.049086,0.069840
0.078429,0.049094,0.069860
0.853510,0.049095,0.069880
0.010250,0.049118,0.069900
0.467435,0.049128,0.069920
0.021887,0.049129,0.069940
0.591234,0.049135,0.069960
0.037111,0.049148,0.069980
1.925301,0.049154,0.070000
0.453863,0.049173,0.070020
0.709177,0.049189,0.070040
0.397322,0.049207,0.070060
0.184568,0.049230,0.070080
0.030534,0.049239,0.070100
0.650305,0.049279,0.070120
1.485381,0.049285,0.070140
0.049019,0.049288,0.070160
3.840008,0.049295,0.070180
0.144221,0.049315,0.070200
0.228094,0.049321,0.070220
0.331361,0.049350,0.070240
0.038115,0.049360,0.070260
0.002237,0.049363,0.070280
0.146490,0.049370,0.070300
0.607137,0.049371,0.070320
0.268927,0.049376,0.070340
2.747027,0.049401,0.070360
0.408001,0.049457,0.070380
0.968786,0.049459,0.070400
0.138036,0.049467,0.070420
0.047232,0.049478,0.070440
0.638980,0.049479,0.070460
0.497148,0.049494,0.070480
0.632074,0.049497,0.070500
0.293067,0.049507,0.070520
1.912386,0.049517,0.070540
0.245870,0.049520,0.070560
0.070850,0.049550,0.070580
0.098909,0.049566,0.070600
0.099018,0.049620,0.070620
0.001440,0.049623,0.070640
0.154805,0.049629,0.070660
0.374411,0.049663,0.070680
0.034733,0.049667,0.070700
0.206012,0.049674,0.070720
0.198751,0.049680,0.070740
1.465826,0.049692,0.070760
3.126068,0.049713,0.070780
0.018414,0.049739,0.070800
1.575278,0.049760,0.070820
0.209387,0.049772,0.070840
0.405677,0.049783,0.070860
1.738511,0.049786,0.070880
0.449101,0.049811,0.070900
1.060097,0.049813,0.070920
0.295250,0.049814,0.070940
0.849563,0.049846,0.070960
0.338323,0.049876,0.070980
0.073238,0.049878,0.071000
0.051233,0.049882,0.071020
1.660998,0.049911,0.071040
1.449475,0.049919,0.071060
0.666623,0.049929,0.071080
1.543790,0.049946,0.071100
0.109037,0.049950,0.071120
0.044034,0.049951,0.071140
0.628361,0.049954,0.071160
0.904144,0.049967,0.071180
0.046007,0.049983,0.071200
2.951311,0.049999,0.071220
0.022682,0.049999,0.071240
0.070780,0.050025,0.071260
0.873788,0.050037,0.071280
0.054265,0.050041,0.071300
0.200449,0.050045,0.071320
0.834679,0.050054,0.071340
1.171151,0.050073,0.071360
0.238176,0.050078,0.071380
0.090452,0.050097,0.071400
0.344049,0.050099,0.071420
0.122535,0.050110,0.071440
1.164124,0.050143,0.071460
0.861534,0.050162,0.071480
2.227580,0.050173,0.071500
0.203377,0.050191,0.071520
0.080591,0.050197,0.071540
0.164644,0.050210,0.071560
0.137248,0.050229,0.071580
2.924111,0.050265,0.071600
0.662247,0.050275,0.071620
0.290985,0.050282,0.071640
0.248453,0.050307,0.071660
0.605215,0.050332,0.071680
0.679461,0.050349,0.071700
0.528619,0.050350,0.071720
0.507469,0.050356,0.071740
0.625123,0.050371,0.071760
1.052902,0.050393,0.071780
0.796166,0.050441,0.071800
0.281031,0.050446,0.071820
0.259842,0.050486,0.071840
0.403853,0.050489,0.071860
0.068125,0.050496,0.071880
1.146172,0.050515,0.071900
2.918578,0.050523,0.071920
2.066128,0.050542,0.071940
0.077476,0.050546,0.071960
0.124989,0.050581,0.071980
1.417600,0.050587,0.072000
0.205286,0.050593,0.072020
0.429864,0.050609,0.072040
0.086049,0.050624,0.072060
1.158322,0.050656,0.072080
0.920919,0.050659,0.072100
0.347105,0.050661,0.072120
2.430466,0.050696,0.072140
1.477138,0.050708,0.072160
2.490237,0.050733,0.072180
1.272513,0.050753,0.072200
0.354158,0.050767,0.072220
0.265088,0.050784,0.072240
1.038287,0.050797,0.072260
0.579132,0.050799,0.072280
0.316311,0.050813,0.072300
2.050752,0.050827,0.072320
0.053365,0.050865,0.072340
2.165542,0.050866,0.072360
0.618722,0.050873,0.072380
0.532126,0.050874,0.072400
2.134524,0.050893,0.072420
0.598485,0.050899,0.072440
0.667222,0.050908,0.072460
0.007665,0.050912,0.072480
0.275225,0.050923,0.072500
0.121787,0.050932,0.072520
